Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BF,AF,Change,Change_Percent,Direction
BF_vs_AF,Beta,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1734168.62809873,1850252.2199659536,116083.59186722361,6.693904501922216,Increase
BF_vs_AF,Beta,14,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3171810640242487,1.313888884892925,-0.003292179131323625,-0.24994127392519344,Decrease
BF_vs_AF,Beta,14,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6673279365850924,0.6701935173348073,0.00286558074971488,0.42941117741584073,Increase
BF_vs_AF,Beta,14,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,646167.4632327599,654233.2315339344,8065.76830117451,1.2482473600298087,Increase
BF_vs_AF,Beta,14,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3878110662386392,0.3900100443937198,0.0021989781550805776,0.5670230549139199,Increase
BF_vs_AF,Beta,14,AF8,EN,Entropy,RAW_AF8_EN,5.411767751378347,5.396327353663552,-0.015440397714795218,-0.2853115363434182,Decrease
BF_vs_AF,Beta,14,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1698023.550913037,1709868.364877648,11844.81396461092,0.6975647633533643,Increase
BF_vs_AF,Beta,14,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.312644254657395,1.3078587325786624,-0.004785522078732729,-0.36457113660104107,Decrease
BF_vs_AF,Beta,14,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6749070065070533,0.6724896450149924,-0.0024173614920608433,-0.3581769738281092,Decrease
BF_vs_AF,Beta,14,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,654340.2637525153,599102.7748951337,-55237.48885738163,-8.44170715410439,Decrease
BF_vs_AF,Beta,14,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3734382671999298,0.3619086359319911,-0.011529631267938711,-3.0874262978962537,Decrease
BF_vs_AF,Beta,14,TP10,EN,Entropy,RAW_TP10_EN,5.414278481098913,5.420900275622586,0.0066217945236726194,0.12230243691360003,Increase
BF_vs_AF,Beta,14,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1787065.4180087892,1647494.9280586191,-139570.48995017004,-7.810038096181413,Decrease
BF_vs_AF,Beta,14,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3357114799441572,1.3264806938122398,-0.009230786131917412,-0.6910763492354898,Decrease
BF_vs_AF,Beta,14,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6623221437451652,0.6649466518259892,0.0026245080808240395,0.3962585436119503,Increase
BF_vs_AF,Beta,14,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,643796.8324122139,655753.1087968453,11956.276384631405,1.8571505454341803,Increase
BF_vs_AF,Beta,14,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3704534778367816,0.3821724839435977,0.011719006106816088,3.1634218081168544,Increase
BF_vs_AF,Beta,14,TP9,EN,Entropy,RAW_TP9_EN,5.411111927637603,5.415461705870888,0.004349778233284418,0.08038603324887156,Increase
BF_vs_AF,Beta,14,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1839293.847532605,1712740.5992803234,-126553.24825228169,-6.8805345280772645,Decrease
BF_vs_AF,Beta,14,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.33126976007373,1.3311818317198911,-8.7928353838862e-05,-0.006604848729831604,Decrease
BF_vs_AF,Beta,14,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6606715267826659,0.6678277032618816,0.007156176479215626,1.0831670791179284,Increase
BF_vs_AF,Beta,16,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,953523.539146796,899670.4619830968,-53853.0771636992,-5.647797348756218,Decrease
BF_vs_AF,Beta,16,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3795359489311753,0.3760251504310834,-0.003510798500091894,-0.9250239693970436,Decrease
BF_vs_AF,Beta,16,AF7,EN,Entropy,RAW_AF7_EN,5.412749893534896,5.4128863156029245,0.00013642206802888523,0.0025203837367736254,Increase
BF_vs_AF,Beta,16,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2532504.054883742,2437649.706465341,-94854.34841840062,-3.7454766651007416,Decrease
BF_vs_AF,Beta,16,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3249046367576225,1.32311071192716,-0.0017939248304625899,-0.1354002983077166,Decrease
BF_vs_AF,Beta,16,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6611586890773921,0.6695057130657237,0.008347023988331648,1.2624842002726195,Increase
BF_vs_AF,Beta,16,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,693738.6827187007,636456.7829873511,-57281.899731349666,-8.256985109561278,Decrease
BF_vs_AF,Beta,16,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3846381760221089,0.3887862439853798,0.004148067963270885,1.078433764991766,Increase
BF_vs_AF,Beta,16,AF8,EN,Entropy,RAW_AF8_EN,5.405932200065454,5.418323816047479,0.012391615982025428,0.22922255632202326,Increase
BF_vs_AF,Beta,16,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1865074.5159518651,1638246.2235582292,-226828.29239363596,-12.161888999800697,Decrease
BF_vs_AF,Beta,16,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.318517094371881,1.3340934571218996,0.015576362750018724,1.1813546306306357,Increase
BF_vs_AF,Beta,16,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6642666168599309,0.6575948773810025,-0.006671739478928407,-1.0043767531878285,Decrease
BF_vs_AF,Beta,16,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,659591.5947922581,667212.6746019216,7621.079809663468,1.1554240335739523,Increase
BF_vs_AF,Beta,16,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3732928023443072,0.3816575508494585,0.008364748505151343,2.2408009081932696,Increase
BF_vs_AF,Beta,16,TP10,EN,Entropy,RAW_TP10_EN,5.407589599651709,5.418189457564101,0.010599857912391819,0.19601816515577536,Increase
BF_vs_AF,Beta,16,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1856915.4278093567,1800481.459338237,-56433.968471119646,-3.0391243255324785,Decrease
BF_vs_AF,Beta,16,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3325158098766767,1.3417180025914348,0.009202192714758084,0.6905878824514464,Increase
BF_vs_AF,Beta,16,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6609672869358113,0.6538176994558128,-0.007149587479998498,-1.0816855268501084,Decrease
BF_vs_AF,Beta,16,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,688282.9332041831,708171.7797521779,19888.846547994763,2.8896323864091253,Increase
BF_vs_AF,Beta,16,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3762851513529575,0.3748284424955531,-0.0014567088574043985,-0.3871289770980088,Decrease
BF_vs_AF,Beta,16,TP9,EN,Entropy,RAW_TP9_EN,5.417061019837552,5.412194053823149,-0.0048669660144033955,-0.0898451392107329,Decrease
BF_vs_AF,Beta,16,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1836068.3692899344,1899948.922507688,63880.553217753535,3.4792034047434828,Increase
BF_vs_AF,Beta,16,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.32776267314769,1.3360176757187765,0.008255002571086578,0.6217227474482826,Increase
BF_vs_AF,Beta,16,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6652488239297132,0.6542471214037031,-0.011001702526010071,-1.6537725630271018,Decrease
BF_vs_AF,Beta,22,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,672497.6920145,660079.0118532794,-12418.680161220604,-1.846650227753174,Decrease
BF_vs_AF,Beta,22,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3935655805334335,0.3864356966331241,-0.007129883900309386,-1.8116126645642228,Decrease
BF_vs_AF,Beta,22,AF7,EN,Entropy,RAW_AF7_EN,5.40835871787011,5.39293844816052,-0.01542026970958954,-0.2851192110951965,Decrease
BF_vs_AF,Beta,22,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1725070.8837148687,1709068.330583103,-16002.553131765686,-0.9276461206802616,Decrease
BF_vs_AF,Beta,22,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3149022499542076,1.3043191479014442,-0.01058310205276336,-0.8048584640517517,Decrease
BF_vs_AF,Beta,22,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6683052328224894,0.6701940809637351,0.0018888481412456803,0.28263255298307427,Increase
BF_vs_AF,Beta,22,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,708386.231541544,701180.9346712863,-7205.296870257705,-1.0171424216670626,Decrease
BF_vs_AF,Beta,22,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3849185902641423,0.3881598525437216,0.003241262279579271,0.842064364143863,Increase
BF_vs_AF,Beta,22,AF8,EN,Entropy,RAW_AF8_EN,5.402880910778154,5.409017157394779,0.006136246616625485,0.11357360485929548,Increase
BF_vs_AF,Beta,22,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1851831.1536352865,1822314.3844642525,-29516.769171033986,-1.5939233505760124,Decrease
BF_vs_AF,Beta,22,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3165817674248788,1.3154769115678666,-0.0011048558570121436,-0.08391851416666259,Decrease
BF_vs_AF,Beta,22,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6643472507200998,0.6714957948566347,0.007148544136534873,1.0760252456507373,Increase
BF_vs_AF,Beta,22,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,610643.5520040896,653988.8611074861,43345.30910339649,7.098299648156474,Increase
BF_vs_AF,Beta,22,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3866261111764778,0.3869443030422218,0.0003181918657439997,0.08229963174907219,Increase
BF_vs_AF,Beta,22,TP10,EN,Entropy,RAW_TP10_EN,5.409035359310842,5.4068555638777696,-0.002179795433072229,-0.04029915295931721,Decrease
BF_vs_AF,Beta,22,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1636093.9010285698,1739641.852178242,103547.95114967227,6.328973605034182,Increase
BF_vs_AF,Beta,22,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.308827733550404,1.3281200269605569,0.019292293410152928,1.4740131887196113,Increase
BF_vs_AF,Beta,22,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6745641807758191,0.6657228794667167,-0.008841301309102434,-1.3106686600130495,Decrease
BF_vs_AF,Beta,22,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,619369.9129354595,645257.8054614479,25887.892525988398,4.179714252391528,Increase
BF_vs_AF,Beta,22,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3900181245318063,0.3761031134957132,-0.013915011036093106,-3.5677857414440046,Decrease
BF_vs_AF,Beta,22,TP9,EN,Entropy,RAW_TP9_EN,5.406990350594206,5.402522473871427,-0.0044678767227788185,-0.08263149059046901,Decrease
BF_vs_AF,Beta,22,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1638952.4192935396,1744541.9736098754,105589.55431633582,6.442502727556273,Increase
BF_vs_AF,Beta,22,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3155622984493376,1.3135275167795943,-0.0020347816697432464,-0.1546701111868026,Decrease
BF_vs_AF,Beta,22,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.665427204093713,0.6697885386410947,0.0043613345473816345,0.6554187325902326,Increase
BF_vs_AF,Beta,25,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,492233.9810018343,497823.2772540914,5589.296252257074,1.1354958145882752,Increase
BF_vs_AF,Beta,25,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3771978554704348,0.3837499924813595,0.006552137010924719,1.7370557430007136,Increase
BF_vs_AF,Beta,25,AF7,EN,Entropy,RAW_AF7_EN,5.423865368834775,5.414116139880103,-0.00974922895467234,-0.1797468832963823,Decrease
BF_vs_AF,Beta,25,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1356492.273348339,1304855.7037659702,-51636.56958236871,-3.8066246743086873,Decrease
BF_vs_AF,Beta,25,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.313481431929964,1.307222578956316,-0.0062588529736478105,-0.4765086754558353,Decrease
BF_vs_AF,Beta,25,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6738269908371872,0.6773887159438623,0.0035617251066750732,0.5285815432014465,Increase
BF_vs_AF,Beta,25,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,735082.5842518355,782179.5800863181,47096.9958344826,6.407034643926132,Increase
BF_vs_AF,Beta,25,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3919844654423956,0.3846237519531784,-0.007360713489217241,-1.877807448545162,Decrease
BF_vs_AF,Beta,25,AF8,EN,Entropy,RAW_AF8_EN,5.404979743744688,5.411669395498806,0.006689651754117953,0.1237683038842106,Increase
BF_vs_AF,Beta,25,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1964561.2630251504,2028130.0803474905,63568.817322340095,3.2357767873552072,Increase
BF_vs_AF,Beta,25,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3083105311510588,1.3080495287394145,-0.0002610024116442844,-0.01994957660507808,Decrease
BF_vs_AF,Beta,25,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6753304461489917,0.6754105819606199,8.013581162813477e-05,0.011866163014728818,Increase
BF_vs_AF,Beta,25,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,635030.2975608424,624324.9530457204,-10705.344515122008,-1.6858005919152743,Decrease
BF_vs_AF,Beta,25,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3817004736814505,0.380778135026218,-0.0009223386552325019,-0.24163937925899534,Decrease
BF_vs_AF,Beta,25,TP10,EN,Entropy,RAW_TP10_EN,5.435685831816571,5.432407434249929,-0.003278397566641722,-0.0603124917090012,Decrease
BF_vs_AF,Beta,25,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1676628.089587615,1644175.02733685,-32453.06225076504,-1.935614848177047,Decrease
BF_vs_AF,Beta,25,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.30782280874995,1.302385368868734,-0.005437439881216033,-0.4157627351990653,Decrease
BF_vs_AF,Beta,25,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6816088226100352,0.6873943599770957,0.005785537367060556,0.8488061150538542,Increase
BF_vs_AF,Beta,25,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,725675.7872704742,799503.0742953084,73827.2870248342,10.1735910608958,Increase
BF_vs_AF,Beta,25,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3925385094720463,0.3842088816185346,-0.008329627853511712,-2.1219899837890646,Decrease
BF_vs_AF,Beta,25,TP9,EN,Entropy,RAW_TP9_EN,5.400514784380692,5.405137717971588,0.004622933590895606,0.08560172086309258,Increase
BF_vs_AF,Beta,25,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1889571.9870677087,2096339.2022709483,206767.21520323958,10.942542365062618,Increase
BF_vs_AF,Beta,25,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.31374790414658,1.3089333995781804,-0.004814504568399602,-0.36647096092055337,Decrease
BF_vs_AF,Beta,25,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.670604657505845,0.6741121761483634,0.0035075186425184146,0.5230382168182068,Increase
BF_vs_AF,Beta,26,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,576976.7192917513,572318.3810790628,-4658.3382126884535,-0.8073702208308583,Decrease
BF_vs_AF,Beta,26,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3888033699763003,0.3758611808511528,-0.012942189125147496,-3.328723494844295,Decrease
BF_vs_AF,Beta,26,AF7,EN,Entropy,RAW_AF7_EN,5.415537632324157,5.41348145063732,-0.0020561816868367444,-0.03796819127548568,Decrease
BF_vs_AF,Beta,26,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1514633.8065579063,1532316.0245609712,17682.21800306486,1.1674252830292182,Increase
BF_vs_AF,Beta,26,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3128530657479265,1.3182379669391304,0.005384901191203939,0.4101678498298806,Increase
BF_vs_AF,Beta,26,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6719272695365942,0.6730278216985375,0.001100552161943269,0.16379037015453818,Increase
BF_vs_AF,Beta,26,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,555694.2994347736,542249.8215695508,-13444.477865222842,-2.419401796796897,Decrease
BF_vs_AF,Beta,26,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3807092845001877,0.3741632919686645,-0.006545992531523215,-1.719420250051713,Decrease
BF_vs_AF,Beta,26,AF8,EN,Entropy,RAW_AF8_EN,5.406906241341586,5.417082891628631,0.010176650287045064,0.18821577132656156,Increase
BF_vs_AF,Beta,26,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1465357.9662456887,1453437.4546938664,-11920.511551822303,-0.8134880231594998,Decrease
BF_vs_AF,Beta,26,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3175565011016606,1.3204511530280585,0.0028946519263979287,0.21969850431291538,Increase
BF_vs_AF,Beta,26,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6747874635204161,0.6746732142256998,-0.0001142492947162621,-0.016931152532119534,Decrease
BF_vs_AF,Beta,26,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,588702.6120661781,641373.4242372025,52670.81217102439,8.946930265208925,Increase
BF_vs_AF,Beta,26,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3713132029007671,0.3790285700838446,0.007715367183077526,2.077859640541639,Increase
BF_vs_AF,Beta,26,TP10,EN,Entropy,RAW_TP10_EN,5.420115303794717,5.416309733313711,-0.0038055704810062707,-0.07021198383624651,Decrease
BF_vs_AF,Beta,26,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1612369.78614377,1677778.114067893,65408.327924123034,4.056658000306313,Increase
BF_vs_AF,Beta,26,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.312993503810172,1.3066406058501392,-0.0063528979600329105,-0.4838483923642771,Decrease
BF_vs_AF,Beta,26,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6797168541694364,0.6792610746334946,-0.00045577953594178044,-0.0670543231561779,Decrease
BF_vs_AF,Beta,26,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,630625.2856817258,599025.3852662956,-31599.900415430195,-5.010883821645322,Decrease
BF_vs_AF,Beta,26,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3893204795815723,0.3822931995486675,-0.007027280032904815,-1.8050116552968092,Decrease
BF_vs_AF,Beta,26,TP9,EN,Entropy,RAW_TP9_EN,5.417606110387204,5.409784679037365,-0.007821431349839258,-0.14437061666117046,Decrease
BF_vs_AF,Beta,26,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1620256.8785163416,1579590.716541604,-40666.16197473765,-2.509858931256344,Decrease
BF_vs_AF,Beta,26,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3084809670921267,1.3045818187578972,-0.003899148334229441,-0.29799045093446225,Decrease
BF_vs_AF,Beta,26,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6737617783303618,0.677637800243061,0.0038760219126992013,0.5752807650063364,Increase
BF_vs_AF,Beta,27,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,674363.6938032338,841132.7016078656,166769.00780463184,24.72983188998484,Increase
BF_vs_AF,Beta,27,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3290751959958938,0.3546342033780993,0.025559007382205512,7.766920051465817,Increase
BF_vs_AF,Beta,27,AF7,EN,Entropy,RAW_AF7_EN,5.317782541518584,5.406499646565668,0.08871710504708386,1.668310134053529,Increase
BF_vs_AF,Beta,27,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2079471.7681545108,2427077.8458777256,347606.07772321487,16.716075834571598,Increase
BF_vs_AF,Beta,27,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3884363273451703,1.3295235109779957,-0.0589128163671746,-4.243105370184446,Decrease
BF_vs_AF,Beta,27,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6562990636603903,0.6769108205737795,0.020611756913389234,3.140604345590691,Increase
BF_vs_AF,Beta,27,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,665572.6668688315,746159.4838566738,80586.81698784232,12.107891594611422,Increase
BF_vs_AF,Beta,27,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3785149519694358,0.3967070349409312,0.018192082971495382,4.806172880844176,Increase
BF_vs_AF,Beta,27,AF8,EN,Entropy,RAW_AF8_EN,5.41370893414833,5.412778678045201,-0.0009302561031292456,-0.01718334166917289,Decrease
BF_vs_AF,Beta,27,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1794954.0775318737,1954514.2974774227,159560.21994554903,8.889376165263798,Increase
BF_vs_AF,Beta,27,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3051817928689529,1.3118286851112688,0.00664689224231596,0.5092694579890867,Increase
BF_vs_AF,Beta,27,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.680114100582285,0.6763815110910729,-0.003732589491212135,-0.5488181303720139,Decrease
BF_vs_AF,Beta,27,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,395826.975492042,447832.39159032167,52005.416098279646,13.13842141092913,Increase
BF_vs_AF,Beta,27,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.2652267838939314,0.26825640651706,0.003029622623128614,1.1422762734023917,Increase
BF_vs_AF,Beta,27,TP10,EN,Entropy,RAW_TP10_EN,5.219754405142633,5.1883134758985205,-0.03144092924411268,-0.602344991809122,Decrease
BF_vs_AF,Beta,27,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1545684.5389609276,1643470.542437932,97786.00347700436,6.326388147916657,Increase
BF_vs_AF,Beta,27,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.284568413513412,1.2483759728785675,-0.036192440634844614,-2.817478637502457,Decrease
BF_vs_AF,Beta,27,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7305303560188879,0.7557576795615343,0.02522732354264634,3.453288879072136,Increase
BF_vs_AF,Beta,27,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,383145.92425614304,390790.37953871617,7644.4552825731225,1.9951811564782835,Increase
BF_vs_AF,Beta,27,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.2837044258182964,0.1958185273856166,-0.08788589843267983,-30.977979345647544,Decrease
BF_vs_AF,Beta,27,TP9,EN,Entropy,RAW_TP9_EN,5.168798119791255,4.5519511291941015,-0.6168469905971534,-11.93405074644442,Decrease
BF_vs_AF,Beta,27,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1329285.297709789,1962281.2647463928,632995.967036604,47.619270906492815,Increase
BF_vs_AF,Beta,27,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3746906984017386,1.145697907272071,-0.22899279112966764,-16.657768281687098,Decrease
BF_vs_AF,Beta,27,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6782474640670051,0.847746983850852,0.16949951978384692,24.990807745519533,Increase
BF_vs_AF,Beta,28,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,758608.8362868873,787922.3551933295,29313.518906442216,3.8641151413317525,Increase
BF_vs_AF,Beta,28,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.353595544038768,0.3287726710369489,-0.024822873001819068,-7.020131735341526,Decrease
BF_vs_AF,Beta,28,AF7,EN,Entropy,RAW_AF7_EN,5.424686265745111,5.391690279138608,-0.032995986606502825,-0.6082561274531264,Decrease
BF_vs_AF,Beta,28,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2212149.0077961087,2437263.643011515,225114.6352154063,10.176287149828148,Increase
BF_vs_AF,Beta,28,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3236886033306934,1.3434533352182898,0.01976473188759642,1.493155704284526,Increase
BF_vs_AF,Beta,28,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6889389267323296,0.6807902248640523,-0.00814870186827732,-1.1827901650044663,Decrease
BF_vs_AF,Beta,28,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,893153.2848833532,868713.5329398434,-24439.751943509793,-2.7363446294329705,Decrease
BF_vs_AF,Beta,28,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3866894172709854,0.3913642324248075,0.0046748151538221205,1.2089327881828453,Increase
BF_vs_AF,Beta,28,AF8,EN,Entropy,RAW_AF8_EN,5.403696727407767,5.411893292162558,0.008196564754791247,0.15168439622486474,Increase
BF_vs_AF,Beta,28,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2335052.53544096,2221645.0535431425,-113407.48189781746,-4.85674220072317,Decrease
BF_vs_AF,Beta,28,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3262068418613,1.316187731323116,-0.01001911053818394,-0.7554711845795,Decrease
BF_vs_AF,Beta,28,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.663671713769076,0.6713846985384109,0.007712984769334907,1.162168676066046,Increase
BF_vs_AF,Beta,28,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,562890.907643651,511218.6648783742,-51672.24276527681,-9.179797019920763,Decrease
BF_vs_AF,Beta,28,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.2956672044175861,0.2480859400870301,-0.047581264330555983,-16.09284479970748,Decrease
BF_vs_AF,Beta,28,TP10,EN,Entropy,RAW_TP10_EN,4.818192381968147,4.876427372355128,0.05823499038698099,1.2086480939391844,Increase
BF_vs_AF,Beta,28,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1893360.2602752843,2078582.1039104837,185221.84363519936,9.782704724576247,Increase
BF_vs_AF,Beta,28,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2120049001272584,1.224949556437919,0.012944656310660552,1.068036631642445,Increase
BF_vs_AF,Beta,28,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7781767237196078,0.777212403912835,-0.0009643198067728065,-0.12392041259772628,Decrease
BF_vs_AF,Beta,28,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,396679.8905218323,512660.9925780218,115981.1020561895,29.23795857249441,Increase
BF_vs_AF,Beta,28,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.2241214821967481,0.2719671346760163,0.0478456524792682,21.348088550148994,Increase
