Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BCF,ACF,Change,Change_Percent,Direction
BCF_vs_ACF,Beta,9,TP9,EN,Entropy,RAW_TP9_EN,5.412682671933908,5.409945675372909,-0.0027369965609986835,-0.05056635917695091,Decrease
BCF_vs_ACF,Beta,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1975212.537180921,2123858.0704727494,148645.53329182835,7.525546263693701,Increase
BCF_vs_ACF,Beta,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.331823034381703,1.3218545052368105,-0.009968529144892546,-0.7484875157997565,Decrease
BCF_vs_ACF,Beta,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6610957722502662,0.6664077783710325,0.005312006120766322,0.8035153670224039,Increase
BCF_vs_ACF,Beta,14,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,752087.8669181562,692777.0171088822,-59310.84980927396,-7.886159638808307,Decrease
BCF_vs_ACF,Beta,14,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.394498917746684,0.3807710648230434,-0.013727852923640593,-3.4798201734118654,Decrease
BCF_vs_ACF,Beta,14,AF7,EN,Entropy,RAW_AF7_EN,5.408539521165073,5.40529359742801,-0.0032459237370634497,-0.06001479187424397,Decrease
BCF_vs_ACF,Beta,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1913614.370076304,1856351.2576581703,-57263.112418133765,-2.992406062243901,Decrease
BCF_vs_ACF,Beta,14,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3200110456998548,1.3078289255015016,-0.012182120198353186,-0.9228801711954133,Decrease
BCF_vs_ACF,Beta,14,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.668303865298733,0.6737331361111947,0.005429270812461695,0.8123955425627833,Increase
BCF_vs_ACF,Beta,14,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,591590.9495321895,642588.9862441216,50998.03671193204,8.620489673187123,Increase
BCF_vs_ACF,Beta,14,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3829935566304583,0.3840686254058999,0.0010750687754416122,0.2807015305688083,Increase
BCF_vs_ACF,Beta,14,AF8,EN,Entropy,RAW_AF8_EN,5.398012655524841,5.406190639880454,0.0081779843556129,0.15149991075405816,Increase
BCF_vs_ACF,Beta,14,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1570109.163351241,1694725.0882460475,124615.92489480646,7.93676820717524,Increase
BCF_vs_ACF,Beta,14,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3021457110256085,1.311666248825841,0.009520537800232542,0.7311422769064674,Increase
BCF_vs_ACF,Beta,14,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6760754912667348,0.6693661293158412,-0.006709361950893666,-0.9923983397656689,Decrease
BCF_vs_ACF,Beta,14,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,870942.0101062887,706392.0686859012,-164549.94142038748,-18.893329235583206,Decrease
BCF_vs_ACF,Beta,14,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3837966261604106,0.3790967786475601,-0.004699847512850519,-1.224567177640114,Decrease
BCF_vs_ACF,Beta,14,TP10,EN,Entropy,RAW_TP10_EN,5.405282132354049,5.403195809519848,-0.002086322834201404,-0.03859785267661489,Decrease
BCF_vs_ACF,Beta,14,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2279028.242417916,1916597.110911314,-362431.1315066023,-15.90288021714395,Decrease
BCF_vs_ACF,Beta,14,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3277870791344788,1.3152565826067772,-0.012530496527701551,-0.9437127928575406,Decrease
BCF_vs_ACF,Beta,14,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.663565185288086,0.6721272362758081,0.008562050987722114,1.2903104589498484,Increase
BCF_vs_ACF,Beta,14,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,821832.6425314146,735719.7143386609,-86112.9281927537,-10.478158658617897,Decrease
BCF_vs_ACF,Beta,14,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.381725380761882,0.3714385181611867,-0.010286862600695279,-2.6948332804498953,Decrease
BCF_vs_ACF,Beta,14,TP9,EN,Entropy,RAW_TP9_EN,5.400363273140924,5.405242937696734,0.004879664555810237,0.09035807979954946,Increase
BCF_vs_ACF,Beta,14,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2142081.562074115,2009503.712578652,-132577.84949546307,-6.189206416915882,Decrease
BCF_vs_ACF,Beta,14,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3301070203508008,1.322445787267606,-0.007661233083194663,-0.5759862150922337,Decrease
BCF_vs_ACF,Beta,14,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6608018354584807,0.665417026470378,0.004615191011897335,0.6984228499751671,Increase
BCF_vs_ACF,Beta,16,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,791302.3473312961,960939.6510344608,169637.30370316468,21.43773543390518,Increase
BCF_vs_ACF,Beta,16,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3724989326344874,0.379888950672992,0.007390018038504587,1.9839031446986728,Increase
BCF_vs_ACF,Beta,16,AF7,EN,Entropy,RAW_AF7_EN,5.412696006329889,5.397641856595586,-0.015054149734303301,-0.2781266436670043,Decrease
BCF_vs_ACF,Beta,16,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2224856.1294866386,2601587.38649485,376731.2570082112,16.932836780557935,Increase
BCF_vs_ACF,Beta,16,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3417440415376538,1.3177179252898612,-0.024026116247792606,-1.7906631595887994,Decrease
BCF_vs_ACF,Beta,16,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6524596480022055,0.6643645952926767,0.011904947290471202,1.824625833478511,Increase
BCF_vs_ACF,Beta,16,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,640777.5562330711,830675.3890746239,189897.8328415528,29.635531237689122,Increase
BCF_vs_ACF,Beta,16,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3745783965989431,0.3770990707720822,0.0025206741731391147,0.6729363455089943,Increase
BCF_vs_ACF,Beta,16,AF8,EN,Entropy,RAW_AF8_EN,5.408392595416777,5.407587582922311,-0.0008050124944665171,-0.014884505521080461,Decrease
BCF_vs_ACF,Beta,16,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1756107.486443845,2272171.818967208,516064.3325233627,29.386830618688602,Increase
BCF_vs_ACF,Beta,16,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3444785593903164,1.3348634007971911,-0.009615158593125228,-0.7151589384575561,Decrease
BCF_vs_ACF,Beta,16,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6563687720044836,0.6584079844186388,0.002039212414155167,0.31068090090995937,Increase
BCF_vs_ACF,Beta,16,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,681495.2758113322,715813.3947502528,34318.11893892067,5.035709000046163,Increase
BCF_vs_ACF,Beta,16,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3743644989853323,0.3721014823341453,-0.002263016651187,-0.6044955270386536,Decrease
BCF_vs_ACF,Beta,16,TP10,EN,Entropy,RAW_TP10_EN,5.40629910075178,5.411540287418813,0.005241186667032771,0.09694592491754574,Increase
BCF_vs_ACF,Beta,16,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1827067.51849412,1951121.50334336,124053.98484923993,6.789786561992299,Increase
BCF_vs_ACF,Beta,16,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.347452521510205,1.3432323173273784,-0.004220204182826537,-0.3131987298592602,Decrease
BCF_vs_ACF,Beta,16,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6530001468312272,0.65689228149447,0.0038921346632427856,0.5960388649420529,Increase
BCF_vs_ACF,Beta,16,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,691335.9599825826,796358.4560815359,105022.4960989533,15.191238728793916,Increase
BCF_vs_ACF,Beta,16,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3679331448108691,0.3805049810791878,0.012571836268318703,3.4168806060625716,Increase
BCF_vs_ACF,Beta,16,TP9,EN,Entropy,RAW_TP9_EN,5.407225158281156,5.40834399556495,0.0011188372837942495,0.02069152386008473,Increase
BCF_vs_ACF,Beta,16,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1878677.606000882,2188247.1908356952,309569.58483481314,16.478057961940053,Increase
BCF_vs_ACF,Beta,16,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3302893274570484,1.3415662457254136,0.011276918268365188,0.8477041825120777,Increase
BCF_vs_ACF,Beta,16,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6653623785057172,0.6525001055505065,-0.012862272955210696,-1.9331229673816275,Decrease
BCF_vs_ACF,Beta,22,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,618703.7235611464,653056.2903028592,34352.56674171274,5.552345239492919,Increase
BCF_vs_ACF,Beta,22,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3746678514661046,0.3794251577162787,0.00475730625017412,1.2697396458111923,Increase
BCF_vs_ACF,Beta,22,AF7,EN,Entropy,RAW_AF7_EN,5.405084797294908,5.405766046874566,0.0006812495796584273,0.012603864790416858,Increase
BCF_vs_ACF,Beta,22,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1675846.5107154043,1752353.2093857308,76506.6986703265,4.565256912321073,Increase
BCF_vs_ACF,Beta,22,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3096508172068455,1.3086574263862576,-0.0009933908205879138,-0.07585157872130875,Decrease
BCF_vs_ACF,Beta,22,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6731702795565919,0.6742889153862793,0.0011186358296874088,0.16617427472054158,Increase
BCF_vs_ACF,Beta,22,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,726728.2945720912,743934.3947517908,17206.1001796996,2.367611156495677,Increase
BCF_vs_ACF,Beta,22,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3910207631468554,0.39060872259573,-0.0004120405511254255,-0.10537561939407183,Decrease
BCF_vs_ACF,Beta,22,AF8,EN,Entropy,RAW_AF8_EN,5.405914463814855,5.402543900887834,-0.0033705629270208703,-0.062349542331499,Decrease
BCF_vs_ACF,Beta,22,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1855757.217309496,1935247.1331726504,79489.91586315446,4.283422158982634,Increase
BCF_vs_ACF,Beta,22,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3040873851655348,1.3026952685636708,-0.0013921166018640019,-0.1067502544461231,Decrease
BCF_vs_ACF,Beta,22,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6761048255294112,0.6742213622011664,-0.0018834633282448499,-0.2785756375529548,Decrease
BCF_vs_ACF,Beta,22,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,634483.2411064272,616836.9775526302,-17646.263553796918,-2.7812024669122763,Decrease
BCF_vs_ACF,Beta,22,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3847218337961314,0.3837375487394713,-0.0009842850566600947,-0.25584330552491563,Decrease
BCF_vs_ACF,Beta,22,TP10,EN,Entropy,RAW_TP10_EN,5.406011010188747,5.404352745428109,-0.0016582647606382395,-0.03067446140070555,Decrease
BCF_vs_ACF,Beta,22,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1674367.613298392,1665650.509735773,-8717.103562618839,-0.5206206506495148,Decrease
BCF_vs_ACF,Beta,22,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.307272197485073,1.315774524244092,0.008502326759018963,0.6503868724031399,Increase
BCF_vs_ACF,Beta,22,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6737542887338601,0.6705214535400265,-0.003232835193833661,-0.47982406166332603,Decrease
BCF_vs_ACF,Beta,22,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,629591.455484534,646791.7657709328,17200.310286398744,2.731979625289129,Increase
BCF_vs_ACF,Beta,22,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3894085429236888,0.3892475854739168,-0.00016095744977201454,-0.04133382605413381,Decrease
BCF_vs_ACF,Beta,22,TP9,EN,Entropy,RAW_TP9_EN,5.400342259335183,5.406839111833384,0.0064968524982012,0.12030445824004134,Increase
BCF_vs_ACF,Beta,22,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1658241.486344054,1683459.50348071,25218.01713665598,1.5207686784060903,Increase
BCF_vs_ACF,Beta,22,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3130316449515238,1.3050486951100948,-0.007982949841428999,-0.607978480345287,Decrease
BCF_vs_ACF,Beta,22,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6710475195890016,0.674186401484562,0.0031388818955604414,0.4677585124646495,Increase
BCF_vs_ACF,Beta,25,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,639111.0761817488,573150.5548463928,-65960.52133535594,-10.320666280644815,Decrease
BCF_vs_ACF,Beta,25,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3912773587598613,0.3871283396349184,-0.004149019124942921,-1.0603780239401224,Decrease
BCF_vs_ACF,Beta,25,AF7,EN,Entropy,RAW_AF7_EN,5.41429445480983,5.405970866425951,-0.008323588383878366,-0.1537335742145321,Decrease
BCF_vs_ACF,Beta,25,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1664368.607323164,1513240.109547007,-151128.497776157,-9.080230011020207,Decrease
BCF_vs_ACF,Beta,25,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3073534998232057,1.3079583268535198,0.000604827030314059,0.04626346511451189,Increase
BCF_vs_ACF,Beta,25,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6773984959783012,0.6757472461903082,-0.0016512497879929144,-0.24376342696305725,Decrease
BCF_vs_ACF,Beta,25,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,593771.7134749157,681142.2022518093,87370.48877689359,14.714491578855688,Increase
BCF_vs_ACF,Beta,25,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3895894651622016,0.3938742557482623,0.004284790586060683,1.099821984220429,Increase
BCF_vs_ACF,Beta,25,AF8,EN,Entropy,RAW_AF8_EN,5.413980311701489,5.399793056178493,-0.014187255522996267,-0.26204852449006305,Decrease
BCF_vs_ACF,Beta,25,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1545302.4670591522,1750470.54454555,205168.0774863977,13.276887978885505,Increase
BCF_vs_ACF,Beta,25,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3085659297932817,1.3033051364322124,-0.005260793361069327,-0.4020273829000264,Decrease
BCF_vs_ACF,Beta,25,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.67527404336803,0.6762998793378339,0.0010258359698038788,0.1519140236291875,Increase
BCF_vs_ACF,Beta,25,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,647057.6004996897,624697.2212117006,-22360.37928798911,-3.4557015126197923,Decrease
BCF_vs_ACF,Beta,25,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3809359779916485,0.3848635636120301,0.003927585620381591,1.0310356194467138,Increase
BCF_vs_ACF,Beta,25,TP10,EN,Entropy,RAW_TP10_EN,5.44644036942589,5.446184768401989,-0.0002556010239009865,-0.00469299224013958,Decrease
BCF_vs_ACF,Beta,25,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1708028.5630855002,1630934.1049655871,-77094.458119913,-4.513651573873231,Decrease
BCF_vs_ACF,Beta,25,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.305519709778256,1.307162837127405,0.001643127349149065,0.12586001856901508,Increase
BCF_vs_ACF,Beta,25,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6898334833263835,0.6860882053272197,-0.0037452779991637986,-0.5429249361895327,Decrease
BCF_vs_ACF,Beta,25,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,845989.8027216624,794276.0130725427,-51713.78964911972,-6.1128147742147165,Decrease
BCF_vs_ACF,Beta,25,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3842074244132329,0.3834212809026395,-0.0007861435105934178,-0.20461434648068746,Decrease
BCF_vs_ACF,Beta,25,TP9,EN,Entropy,RAW_TP9_EN,5.400798740101057,5.398086772785672,-0.002711967315384811,-0.050214189528085734,Decrease
BCF_vs_ACF,Beta,25,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2203330.8561456264,2079057.8564460725,-124272.99969955394,-5.640233256522791,Decrease
BCF_vs_ACF,Beta,25,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3136907700992888,1.3101806773595714,-0.003510092739717363,-0.26719322534724593,Decrease
BCF_vs_ACF,Beta,25,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6723058226041658,0.6719067585165427,-0.0003990640876231355,-0.05935752364561817,Decrease
BCF_vs_ACF,Beta,26,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,648349.5079061383,580150.8480529011,-68198.65985323722,-10.518811076680935,Decrease
BCF_vs_ACF,Beta,26,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3815826188492852,0.3738405038644785,-0.007742114984806703,-2.0289485428225515,Decrease
BCF_vs_ACF,Beta,26,AF7,EN,Entropy,RAW_AF7_EN,5.417449905533458,5.4196992594311695,0.0022493538977110816,0.04152052971294779,Increase
BCF_vs_ACF,Beta,26,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1678986.12150195,1563370.7195929636,-115615.4019089865,-6.886024871102678,Decrease
BCF_vs_ACF,Beta,26,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3119786782367038,1.3167202313857034,0.0047415531489996,0.3614047413767605,Increase
BCF_vs_ACF,Beta,26,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6739712636828601,0.6745711424824758,0.0005998787996157606,0.08900658409941288,Increase
BCF_vs_ACF,Beta,26,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,648567.4673424169,564414.3593609341,-84153.10798148275,-12.975228055503651,Decrease
BCF_vs_ACF,Beta,26,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.379057090478873,0.3794503342263884,0.000393243747515426,0.10374261750878493,Increase
BCF_vs_ACF,Beta,26,AF8,EN,Entropy,RAW_AF8_EN,5.414071178826619,5.422896221259324,0.00882504243270521,0.16300196545657245,Increase
BCF_vs_ACF,Beta,26,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1710873.3655102346,1510352.8904250609,-200520.47508517373,-11.720357516079071,Decrease
BCF_vs_ACF,Beta,26,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3137070157250854,1.3234459076399787,0.0097388919148933,0.7413290633542085,Increase
BCF_vs_ACF,Beta,26,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6757340889908265,0.6725341194747253,-0.003199969516101242,-0.4735545487841569,Decrease
BCF_vs_ACF,Beta,26,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,628113.4266831257,608453.3027625381,-19660.12392058759,-3.130027648733235,Decrease
BCF_vs_ACF,Beta,26,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3832773910061642,0.3777885921025352,-0.005488798903629022,-1.432069574785001,Decrease
BCF_vs_ACF,Beta,26,TP10,EN,Entropy,RAW_TP10_EN,5.435503366972868,5.420463446716323,-0.015039920256544548,-0.2766978371852349,Decrease
BCF_vs_ACF,Beta,26,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1646240.684893397,1645560.3998300005,-680.2850633964408,-0.041323548229552656,Decrease
BCF_vs_ACF,Beta,26,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3044318668992092,1.305538074724394,0.0011062078251848906,0.0848038025791626,Increase
BCF_vs_ACF,Beta,26,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6860758922253751,0.6811727002828818,-0.0049031919424933346,-0.7146719478204084,Decrease
BCF_vs_ACF,Beta,26,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,622450.0307787895,609218.8351271877,-13231.195651601884,-2.125663908321674,Decrease
BCF_vs_ACF,Beta,26,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3864325232131622,0.3878344211908633,0.0014018979777011276,0.36277950055663893,Increase
BCF_vs_ACF,Beta,26,TP9,EN,Entropy,RAW_TP9_EN,5.421743686371578,5.412482662303665,-0.009261024067913404,-0.17081265001871027,Decrease
BCF_vs_ACF,Beta,26,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1638604.6349851035,1605618.2293139044,-32986.405671199085,-2.0130789921449823,Decrease
BCF_vs_ACF,Beta,26,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3078583948302387,1.3063415531852598,-0.0015168416449788946,-0.11597904260696221,Decrease
BCF_vs_ACF,Beta,26,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6782038103987345,0.6769576745607211,-0.0012461358380133625,-0.18374061291114324,Decrease
BCF_vs_ACF,Beta,27,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,481533.7637124978,855619.7139700353,374085.95025753754,77.68633862212153,Increase
BCF_vs_ACF,Beta,27,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3195502836646638,0.3632567596966196,0.043706476031955765,13.67749561374865,Increase
BCF_vs_ACF,Beta,27,AF7,EN,Entropy,RAW_AF7_EN,5.350745170392136,5.388800977818869,0.03805580742673342,0.7112244409864964,Increase
BCF_vs_ACF,Beta,27,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1499424.5601336309,2358487.0133930705,859062.4532594397,57.292809261632925,Increase
BCF_vs_ACF,Beta,27,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.2911433008758288,1.320597608562421,0.029454307686592074,2.2812578330083237,Increase
BCF_vs_ACF,Beta,27,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.713602575120914,0.6751407198114185,-0.03846185530949542,-5.389814534088303,Decrease
BCF_vs_ACF,Beta,27,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,626400.0542985601,694155.6598980478,67755.60559948767,10.816666622955529,Increase
BCF_vs_ACF,Beta,27,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3850820344911785,0.3830798078566489,-0.0020022266345295914,-0.5199480773428444,Decrease
BCF_vs_ACF,Beta,27,AF8,EN,Entropy,RAW_AF8_EN,5.413204015254409,5.4095784229115305,-0.003625592342878292,-0.06697682800539889,Decrease
BCF_vs_ACF,Beta,27,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1656988.6623055383,1831042.248048636,174053.5857430976,10.504211024649921,Increase
BCF_vs_ACF,Beta,27,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3063809439386718,1.3149175346113828,0.008536590672711064,0.6534533982847055,Increase
BCF_vs_ACF,Beta,27,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6757630058728796,0.6726717716848954,-0.003091234187984182,-0.4574435358430506,Decrease
BCF_vs_ACF,Beta,27,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,303030.2580536908,471459.211468477,168428.9534147862,55.58156287645177,Increase
BCF_vs_ACF,Beta,27,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.1900884740553759,0.268279737025188,0.07819126296981208,41.13414206641149,Increase
BCF_vs_ACF,Beta,27,TP10,EN,Entropy,RAW_TP10_EN,4.5173102602625255,5.143098515915955,0.6257882556534291,13.853116558282652,Increase
BCF_vs_ACF,Beta,27,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1756802.2568116894,1827131.4292793493,70329.17246765993,4.003249210033231,Increase
BCF_vs_ACF,Beta,27,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.129659699886157,1.2740255623612076,0.14436586247505057,12.779588622095595,Increase
BCF_vs_ACF,Beta,27,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.8463409770252891,0.7437064041140686,-0.10263457291122047,-12.126858523612958,Decrease
BCF_vs_ACF,Beta,27,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,441127.13693609386,349612.5094134575,-91514.62752263638,-20.745635409841974,Decrease
BCF_vs_ACF,Beta,27,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.2524304889321909,0.1936506936651158,-0.05877979526707508,-23.28553714558022,Decrease
BCF_vs_ACF,Beta,27,TP9,EN,Entropy,RAW_TP9_EN,4.84486557580335,4.478157025634492,-0.36670855016885806,-7.5690139268322705,Decrease
BCF_vs_ACF,Beta,27,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1779452.1386631068,1894259.6553894903,114807.51672638347,6.451846286387773,Increase
BCF_vs_ACF,Beta,27,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.1998634476734111,1.141205159290508,-0.05865828838290321,-4.888747006723495,Decrease
BCF_vs_ACF,Beta,27,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7902984672892481,0.8471630042406683,0.05686453695142013,7.195324210417302,Increase
BCF_vs_ACF,Beta,28,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,677928.7430020834,676336.9528581585,-1591.7901439248817,-0.23480198477437764,Decrease
BCF_vs_ACF,Beta,28,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3094455293361497,0.3127647536936911,0.003319224357541395,1.0726360676989235,Increase
BCF_vs_ACF,Beta,28,AF7,EN,Entropy,RAW_AF7_EN,5.323232844963012,5.334533951291419,0.011301106328406973,0.2122978020602722,Increase
BCF_vs_ACF,Beta,28,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2206693.4482344827,2223912.555997407,17219.107762924396,0.7803126336692099,Increase
BCF_vs_ACF,Beta,28,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3198726968813392,1.3217190385716464,0.0018463416903071739,0.1398878615089017,Increase
BCF_vs_ACF,Beta,28,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6951685984063567,0.6928533403122286,-0.0023152580941281364,-0.3330498672459837,Decrease
BCF_vs_ACF,Beta,28,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,781892.4736020417,761410.9123272431,-20481.561274798587,-2.6194856666727615,Decrease
BCF_vs_ACF,Beta,28,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3785973662403302,0.3797730304098832,0.0011756641695530035,0.31053152356234365,Increase
BCF_vs_ACF,Beta,28,AF8,EN,Entropy,RAW_AF8_EN,5.396376189072243,5.398017662917561,0.0016414738453178757,0.030418076646359257,Increase
BCF_vs_ACF,Beta,28,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2070225.3427736545,2022068.323303376,-48157.01947027841,-2.3261728312995342,Decrease
